2.0	386.57318115234375	213.75584185123444
7.0	483.1121063232422	264.1781795024872
1.0	423.4291076660156	336.8806028366089
3.0	627.1598052978516	299.4439494609833
6.0	822.5053405761719	363.6616337299347
5.0	607.835750579834	341.24951362609863
8.0	860.4212188720703	156.0615313053131
4.0	184.22317504882807	286.97460651397705
frame	13.0	8.0
2.0	387.5579833984375	214.08456802368164
7.0	488.5384368896485	265.07089376449585
1.0	429.25331115722656	335.26852011680603
3.0	626.6439247131348	294.03141260147095
6.0	820.3427124023438	363.914008140564
5.0	605.7639312744141	342.66552686691284
8.0	862.6937103271484	155.6938272714615
4.0	184.32376861572263	286.3170790672302
frame	14.0	8.0
2.0	387.75577545166016	214.94661390781403
1.0	434.0177154541016	335.21244049072266
7.0	493.2067108154297	265.0751531124115
8.0	857.2291564941406	157.60500848293304
3.0	624.7502136230469	295.5416572093964
5.0	603.1926345825195	342.3258948326111
6.0	817.5279998779297	365.2142357826233
4.0	184.061279296875	286.004741191864
frame	15.0	8.0
2.0	388.968505859375	217.161882519722
1.0	439.67906951904297	335.96195697784424
7.0	497.7728271484375	266.72746896743774
5.0	605.101432800293	342.31266617774963
3.0	624.4187355041504	295.516015291214
6.0	816.2062072753906	367.5865638256073
8.0	854.3382263183594	156.14309191703796
4.0	184.06732559204104	287.07152009010315
frame	16.0	8.0
2.0	390.300407409668	217.405743598938
1.0	445.5097198486328	336.1534881591797
5.0	607.5799942016602	341.9744396209717
7.0	506.5744018554688	266.6593194007873
3.0	624.802360534668	294.7596752643585
6.0	814.7234344482422	366.4540064334869
8.0	847.1111297607422	156.7904967069626
4.0	184.31812286376956	288.0349802970886
frame	17.0	9.0
2.0	391.8802261352539	219.3817752599716
7.0	515.5127716064453	267.71454334259033
1.0	450.87398529052734	336.42399430274963
5.0	611.5413665771484	342.2065794467926
3.0	620.3632545471191	292.95668363571167
6.0	811.7081451416016	365.27058362960815
8.0	839.9036407470703	156.27574861049652
4.0	183.04771423339844	289.5845675468445
2.0	849.1851806640625	167.1599918603897
frame	18.0	9.0
2.0	392.0505142211914	218.94960701465607
7.0	518.9364242553711	267.72104501724243
1.0	454.7339630126953	338.8967978954315
5.0	614.4911766052246	342.9960072040558
3.0	617.4334144592285	290.37010073661804
6.0	809.8680877685547	364.2566978931427
4.0	181.33285522460935	290.7916474342346
8.0	832.613525390625	174.01941418647766
2.0	621.1311721801758	310.4419505596161
frame	19.0	8.0
2.0	390.99727630615234	219.2954617738724
7.0	523.7042617797852	269.40109491348267
1.0	457.8573989868164	340.81889033317566
5.0	615.916805267334	342.96982884407043
3.0	615.8123207092285	292.46310353279114
6.0	807.2177886962891	365.38707733154297
8.0	816.5917205810547	155.20416855812073
4.0	179.50241088867188	293.52779030799866
frame	20.0	9.0
2.0	390.80543518066406	219.30923223495483
7.0	527.4047470092773	271.8730294704437
5.0	620.1345443725586	342.25820660591125
1.0	460.517578125	344.97854590415955
6.0	805.6900787353516	365.6274461746216
3.0	613.3567428588867	293.0524706840515
8.0	806.78466796875	143.33814561367035
4.0	175.90138912200928	295.05932092666626
3.0	829.0226745605469	174.55899953842163
frame	21.0	9.0
2.0	388.5957336425781	218.65050852298737
1.0	460.8269882202149	346.7125082015991
5.0	621.6445541381836	349.1198766231537
7.0	528.1352615356445	271.2654662132263
6.0	803.3090972900391	366.0400021076202
3.0	617.5717544555664	293.0475354194641
3.0	619.3475151062012	319.32583451271057
8.0	808.7975311279297	157.3794937133789
4.0	174.0345573425293	297.7264451980591
frame	22.0	9.0
2.0	387.2288513183594	221.09922051429749
6.0	800.6545257568359	366.5107727050781
5.0	625.4170989990234	349.68141317367554
7.0	529.0157699584961	272.717410326004
1.0	461.3381958007813	349.1306269168854
3.0	616.9783782958984	288.2420790195465
3.0	815.3428649902344	171.7066365480423
4.0	169.83055591583252	300.1102745532989
8.0	788.5292053222656	135.2413934469223
frame	23.0	8.0
2.0	385.4081726074219	221.1586797237396
5.0	624.7025299072266	348.7943637371063
6.0	797.3238372802734	367.0653247833252
7.0	528.1119918823242	271.93644762039185
3.0	616.3742446899414	290.524080991745
1.0	463.5169982910156	349.43386673927307
3.0	811.8994140625	169.83159005641937
4.0	165.56198120117188	301.61327719688416
frame	24.0	9.0
2.0	383.23951721191406	221.49000227451324
5.0	626.1306953430176	350.718355178833
6.0	794.9051666259766	368.5270965099335
7.0	527.0973587036133	270.057635307312
1.0	463.92555236816406	349.5284950733185
3.0	617.4742889404297	293.60366463661194
3.0	785.4594421386719	144.06062006950378
4.0	162.90250778198242	303.79465341567993
4.0	623.7833023071289	323.4860587120056
frame	25.0	9.0
2.0	378.3479309082031	224.6557062864304
5.0	626.0963821411133	350.9108626842499
7.0	526.1726760864258	269.3393397331238
6.0	791.998291015625	370.3742694854736
1.0	463.0305480957031	349.70492005348206
3.0	617.1121215820312	302.3826849460602
3.0	794.5619201660156	156.32509052753448
4.0	613.2229232788086	323.94901871681213
4.0	156.49549007415771	306.2064528465271
frame	26.0	9.0
2.0	377.1718978881836	225.7043480873108
5.0	628.6654281616211	355.5641520023346
6.0	788.3017730712891	373.5336434841156
7.0	525.9416198730469	270.508600473404
3.0	617.6540565490723	308.1085252761841
3.0	775.3688812255859	147.17146754264832
4.0	618.7996673583984	334.2490768432617
1.0	461.5873718261719	349.9810373783112
4.0	153.67609024047852	308.39990973472595
frame	27.0	9.0
5.0	629.3461799621582	360.39955258369446
2.0	375.5118560791016	228.91979098320007
6.0	785.1161956787109	374.7438132762909
7.0	524.959602355957	268.9983344078064
3.0	617.9554176330566	304.8707985877991
1.0	459.60426330566406	350.87928771972656
3.0	769.9153137207031	147.53845274448395
4.0	619.1217613220215	337.43117451667786
4.0	148.48610401153564	311.0997462272644
frame	28.0	9.0
5.0	629.4502258300781	362.7071213722229
2.0	371.8570327758789	228.89452457427976
6.0	781.8473815917969	374.9105072021485
7.0	526.286735534668	270.8130526542664
1.0	459.44969177246094	351.6619670391083
3.0	621.0907173156738	306.0877275466919
4.0	755.7245635986328	148.56035828590393
4.0	145.28326511383057	313.7082588672638
3.0	765.2067565917969	157.6083880662918
frame	29.0	8.0
5.0	629.1246795654297	369.8915898799896
2.0	368.9961624145508	230.66766321659088
7.0	526.4591217041016	271.54492020606995
6.0	778.0754089355469	374.9001324176788
1.0	459.7780227661133	354.1542863845825
3.0	618.5365676879883	317.0541536808014
4.0	141.73487663269043	316.3676583766937
3.0	756.1449432373047	158.18037450313568
frame	30.0	9.0
5.0	630.1850700378418	372.9179799556732
2.0	366.8422317504883	232.68306970596316
7.0	526.818962097168	273.3695518970489
6.0	775.7969665527344	375.80358624458313
1.0	460.402946472168	356.3904654979706
5.0	623.8194847106934	303.2475793361664
4.0	622.0819091796875	344.0800809860229
3.0	617.7224349975586	318.37897181510925
3.0	749.3619537353516	166.1038452386856
frame	31.0	9.0
5.0	630.5037879943848	375.1436126232147
7.0	528.1825637817383	274.4986653327942
2.0	364.4575500488281	234.1041040420532
6.0	773.5727691650391	375.36797404289246
1.0	462.5940704345703	359.9529755115509
4.0	620.9884452819824	313.6957812309265
3.0	134.67856407165527	322.92603492736816
3.0	722.3709106445312	156.64008378982544
5.0	628.5212135314941	301.0682415962219
frame	32.0	9.0
7.0	529.6338653564453	276.82143688201904
5.0	629.6495056152344	379.20506715774536
2.0	362.5932693481445	233.7485718727112
1.0	463.1346893310547	362.2747492790222
6.0	770.9275817871094	374.6935701370239
3.0	130.70012092590332	324.62966680526733
5.0	629.5360946655273	304.9061608314514
4.0	614.6819305419922	322.25860476493835
3.0	713.5513305664062	161.8842315673828
frame	33.0	9.0
5.0	628.2198524475098	380.9144175052643
7.0	530.6939315795898	277.77685046195984
1.0	463.7226486206055	365.9501159191132
2.0	360.6953048706055	233.95832061767575
6.0	767.0298767089844	374.7223448753357
5.0	629.4301223754883	303.3594274520874
4.0	619.4214630126953	306.8753635883332
3.0	126.17132186889648	326.69100880622864
3.0	717.8070068359375	177.99284398555756
frame	34.0	9.0
7.0	530.7112884521484	280.5620563030243
5.0	626.7440986633301	383.3556890487671
1.0	462.9053497314453	368.4031999111176
2.0	359.1885757446289	234.3000340461731
6.0	764.9407958984375	374.68883872032166
3.0	120.85450172424316	328.7352383136749
5.0	631.9487953186035	301.0906112194061
4.0	623.4672355651855	307.8852689266205
3.0	616.3586044311523	316.9311368465424
frame	35.0	9.0
7.0	530.491828918457	283.0871093273163
2.0	356.03153228759766	234.65236902236936
1.0	460.810775756836	369.3162667751312
5.0	628.9318656921387	382.9896640777588
6.0	762.1910095214844	374.5159113407135
3.0	616.1106491088867	323.79571437835693
3.0	116.4505672454834	330.4543733596802
5.0	630.8353233337402	304.5533215999603
4.0	622.0974540710449	312.0761775970459
frame	36.0	8.0
7.0	529.8955154418945	284.41280722618103
2.0	353.5214233398437	233.37879180908203
6.0	759.2697906494141	375.0756347179413
5.0	630.4594993591309	384.5491111278534
1.0	460.2516174316406	370.33955097198486
3.0	111.77490234375	331.41185760498047
3.0	619.364070892334	320.9348487854004
5.0	628.8352966308594	307.9695975780487
frame	37.0	9.0
2.0	351.30638122558594	231.07227444648743
7.0	528.0516052246094	284.72445845603943
6.0	756.7417907714844	375.125652551651
1.0	459.5756149291992	370.9585189819336
5.0	634.7494506835938	385.52944779396057
3.0	619.6304130554199	322.5974643230438
6.0	684.6659088134766	198.6754596233368
3.0	107.3190975189209	332.33672618865967
5.0	630.7942199707031	310.534325838089
frame	38.0	9.0
2.0	349.32239532470703	229.44698452949524
7.0	527.3095703125	286.6461431980133
6.0	754.9250030517578	375.69221019744873
1.0	460.76541900634766	370.7121741771698
5.0	639.1327857971191	384.67625856399536
3.0	102.76079177856444	332.6333034038544
3.0	622.5968933105469	323.8381254673004
5.0	633.3356094360352	310.47929763793945
6.0	635.5324745178223	298.0886399745941
frame	39.0	7.0
2.0	346.75880432128906	228.00224483013156
7.0	526.9332504272461	286.7487108707428
5.0	642.5310516357422	387.3396813869476
6.0	752.4184417724609	375.2881944179535
1.0	462.2193145751953	370.7908701896668
3.0	100.13126373291016	333.80496740341187
3.0	628.3273696899414	318.34325551986694
frame	40.0	8.0
2.0	345.93090057373047	226.5674829483032
7.0	525.0071334838867	284.6614158153534
5.0	644.5016479492188	388.6372697353363
6.0	749.6044158935547	373.5516035556793
1.0	463.4066390991211	369.79599595069885
3.0	628.9452362060547	319.30585741996765
3.0	97.56019830703735	334.34102296829224
7.0	661.2131500244141	194.11922872066495
frame	41.0	7.0
5.0	646.4753913879395	390.3854477405548
2.0	343.9419174194336	223.7187945842743
7.0	522.878303527832	284.3718338012696
3.0	629.8609733581543	320.3703832626343
6.0	747.3146820068359	372.19562888145447
1.0	463.625602722168	370.01091599464417
3.0	92.01770782470705	335.16517996788025
frame	42.0	7.0
5.0	647.2494316101074	392.99850940704346
2.0	341.9367218017578	223.37195813655853
7.0	521.2913513183594	283.29025983810425
3.0	629.743595123291	319.9614751338959
6.0	744.5722198486328	371.5882480144501
1.0	463.43257904052734	371.20887637138367
3.0	89.21988487243652	336.00361704826355
frame	43.0	8.0
5.0	648.9108467102051	394.4896352291107
2.0	340.190544128418	223.14611077308652
7.0	519.3439483642578	282.78735637664795
6.0	742.3911285400391	370.5699098110199
3.0	631.5312767028809	316.55444741249084
1.0	463.8798141479492	371.9916093349457
3.0	84.33146476745605	337.15556144714355
8.0	643.8678741455078	195.84954857826236
frame	44.0	7.0
5.0	649.588565826416	395.9729182720184
7.0	517.674446105957	284.3366324901581
3.0	632.7392387390137	304.3475317955017
6.0	739.3804931640625	372.8177297115326
2.0	338.68884086608887	223.03921401500705
1.0	464.1305160522461	372.874528169632
3.0	80.84033966064453	338.36989402771
